,filename,text,emotion,processed_text,AWL,ASL,NOW,NVB,NAJ,NPV,NST,CDV,NTP,TPR
5236,Ses03M_script02_2_M004,Are we talking about the same thing?,fru,are we talking about the same thing ?,3.75,8.0,8,2,1,0,1,8.0,0,0.0
5237,Ses03M_script02_2_F004,"Look, I'm sorry but it's still just fish to me.",ang,look i m sorry but it s still just fish to me .,2.6923076923076925,13.0,13,2,1,0,1,6.5,0,0.0
5238,Ses03M_script02_2_M005,I thought you wanted to see it.,fru,i thought you wanted to see it .,3.125,8.0,8,3,0,0,1,8.0,0,0.0
5239,Ses03M_script02_2_F005,It's just...,xxx,it s just . . .,1.6666666666666667,6.0,6,1,0,0,1,0.0,0,0.0
5240,Ses03M_script02_2_F006,"Look, we just have different ideas of what this night is supposed to be like.",xxx,look we just have different ideas of what this night is supposed to be like .,3.875,16.0,16,4,1,1,1,4.0,0,0.0
5241,Ses03M_script02_2_M006,"There's nothing to it.  The Grunions arrive, they do their little fish business, you know?  We go oh, ahh, look at the fish and they go home and we go home.",fru,there s nothing to it . the grunions arrive they do their little fish business you know ? we go oh ahh look at the fish and they go home and we go home .,3.4,11.666666666666666,35,7,4,0,3,4.375,2,0.05714285714285714
5242,Ses03M_script02_2_F007,"For heavens sake, grow up.  We're not going to see the Grunions.",fru,for heavens sake grow up . we re not going to see the grunions .,3.3333333333333335,7.5,15,5,0,0,2,3.75,1,0.06666666666666667
5243,Ses03M_script02_2_M007,Why not?,fru,why not ?,2.3333333333333335,3.0,3,0,0,0,1,0.0,0,0.0
5244,Ses03M_script02_2_F008,"We never do, do we?  Have we ever?",fru,we never do do we ? have we ever ?,2.5,5.0,10,3,0,0,2,0.0,0,0.0
5245,Ses03M_script02_2_M008,"Oh my gosh.  We missed them twice, that's hardly ever.",fru,oh my gosh . we missed them twice that s hardly ever .,3.230769230769231,6.5,13,1,0,0,2,6.5,1,0.07692307692307693
5246,Ses03M_script02_2_F009,Okay.  Twice is as many times as we've tried and that's ever.,ang,okay . twice is as many times as we ve tried and that s ever .,2.9375,8.0,16,3,2,0,2,16.0,0,0.0
5247,Ses03M_script02_2_M009,"Carla, can I ask you something?",fru,carla can i ask you something ?,3.5714285714285716,7.0,7,2,0,0,1,7.0,1,0.14285714285714285
5248,Ses03M_script02_2_F010,What?,xxx,what ?,2.5,2.0,2,0,0,0,1,0.0,0,0.0
5249,Ses03M_script02_2_M010,"Don't take this wrong but, are you having your period?",fru,don t take this wrong but are you having your period ?,3.5833333333333335,12.0,12,3,1,0,1,6.0,0,0.0
5250,Ses03M_script02_2_F011,"Augie, god dammit, don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.",ang,augie god dammit don t ask me that . you always ask me that . i hate it when you ask me that . it s insulting .,3.0,7.0,28,7,0,0,4,5.6,2,0.07142857142857142
5251,Ses03M_script02_2_M011,What's bugging you then?,fru,what s bugging you then ?,3.3333333333333335,6.0,6,2,0,0,1,6.0,1,0.16666666666666666
5252,Ses03M_script02_2_F012,"Look, it's pointless.  It's...we're not going to see the Grunions I mean, it's like waiting around to see Santa Claus, you know, it's...",fru,look it s pointless . it s . . .we re not going to see the grunions i mean it s like waiting around to see santa claus you know it s . . .,2.9714285714285715,17.5,35,10,4,0,2,7.0,3,0.08571428571428572
5253,Ses03M_script02_2_F013,"Listen, I've waiting my entire life on this beach just standing there waiting for this fish to show up and these fish never show up.",ang,listen i ve waiting my entire life on this beach just standing there waiting for this fish to show up and these fish never show up .,3.925925925925926,27.0,27,5,3,0,1,2.4545454545454546,0,0.0
5254,Ses03M_script02_2_M012,I thought you wanted to see it.,fru,i thought you wanted to see it .,3.125,8.0,8,3,0,0,1,8.0,0,0.0
5255,Ses03M_script02_2_F014,"God, you don't understand anything.",fru,god you don t understand anything .,4.142857142857143,7.0,7,1,1,0,1,3.5,0,0.0
5256,Ses03M_script02_2_M013,"No, of course not.",fru,no of course not .,2.8,5.0,5,0,0,0,1,5.0,0,0.0
5257,Ses03M_script02_2_F015,"I do.  I always do.  I keep thinking, this time will be the time and it never is.",fru,i do . i always do . i keep thinking this time will be the time and it never is .,2.9047619047619047,7.0,21,8,0,0,3,10.5,0,0.0
5258,Ses03M_script02_2_M014,"Well, we're going to see it.",neu,well we re going to see it .,2.625,8.0,8,3,0,0,1,0.0,0,0.0
5259,Ses03M_script02_2_F016,"No we won't.  I mean, God, this isn't about the fish Augie.",ang,no we won t . i mean god this isn t about the fish augie .,2.6875,16.0,16,2,3,0,1,5.333333333333333,1,0.0625
5260,Ses03M_script02_2_M015,"What...I've been trying to, I've been trying to figure out the point where we went wrong and I can't seem to pinpoint that moment.",fru,what . . .i ve been trying to i ve been trying to figure out the point where we went wrong and i can t seem to pinpoint that moment .,3.3225806451612905,31.0,31,10,3,0,1,6.2,0,0.0
5261,Ses03M_script02_2_M016,"You were fine during the phone call with Marge, dinner was okay, doing the dishes was no problem.",xxx,you were fine during the phone call with marge dinner was okay doing the dishes was no problem .,4.105263157894737,19.0,19,4,2,0,1,2.7142857142857144,1,0.05263157894736842
5262,Ses03M_script02_2_M017,"Let's see I took a shower, you were watching the news, you said hey, hey the Grunions are running tonight and I said great let's go, I feel lucky tonight.",neu,let s see i took a shower you were watching the news you said hey hey the grunions are running tonight and i said great let s go i feel lucky tonight .,3.606060606060606,33.0,33,12,4,0,1,2.75,1,0.030303030303030304
5263,Ses03M_script02_2_M018,"And then I'm putting the animals out in the yard, I'm pulling the car out of the garage, putting my jacket on.",fru,and then i m putting the animals out in the yard i m pulling the car out of the garage putting my jacket on .,3.4,25.0,25,5,0,0,1,3.125,0,0.0
5264,Ses03M_script02_2_F017,"Look, do you remember the first time we came here?",fru,look do you remember the first time we came here ?,3.6363636363636362,11.0,11,3,1,0,1,5.5,0,0.0
5265,Ses03M_script02_2_F018,We thought I was pregnant.,sad,we thought i was pregnant .,3.6666666666666665,6.0,6,2,1,0,1,6.0,0,0.0
5266,Ses03M_script02_2_F019,We brought a bottle of champagne and we took off our shoes and danced barefoot in the sand...,xxx,we brought a bottle of champagne and we took off our shoes and danced barefoot in the sand . . .,3.619047619047619,21.0,21,2,1,0,1,3.0,0,0.0
5267,Ses03M_script02_2_F020,Under the moon and you whispered so softly into my ear so I could feel your words.,xxx,under the moon and you whispered so softly into my ear so i could feel your words .,3.6666666666666665,18.0,18,2,0,0,1,3.0,0,0.0
5268,Ses03M_script02_2_F021,"And I thought, this is it.  This is how happy I'm supposed to be.",xxx,and i thought this is it . this is how happy i m supposed to be .,2.8823529411764706,8.5,17,6,1,1,2,8.5,0,0.0
5269,Ses03M_script02_2_M019,Wait a minute.  I've got it.,neu,wait a minute . i ve got it .,2.3333333333333335,4.5,9,2,1,0,2,4.5,0,0.0
5270,Ses03M_script02_2_F022,What?  Dancing barefoot in the sand?  Drinking out of a bottle of champagne?,xxx,what ? dancing barefoot in the sand ? drinking out of a bottle of champagne ?,3.875,5.333333333333333,16,2,0,0,3,2.6666666666666665,0,0.0
5271,Ses03M_script02_2_M020,It was in the car right?  Driving past the Knickerbocker Liquor Locker...,neu,it was in the car right ? driving past the knickerbocker liquor locker . . .,3.8125,8.0,16,2,0,0,2,2.6666666666666665,1,0.0625
5272,Ses03M_script02_2_M021,And you said let's get some champagne and I said time's a wasting or something like that.,neu,and you said let s get some champagne and i said time s a wasting or something like that .,3.55,20.0,20,5,0,0,1,6.666666666666667,0,0.0
5273,Ses03M_script02_2_M022,You want this to be like the other time right?  That's it right?,neu,you want this to be like the other time right ? that s it right ?,3.125,8.0,16,3,1,0,2,16.0,0,0.0
5274,Ses03M_script02_2_F023,I'd rather not remember something...,sad,i d rather not remember something . . .,3.4444444444444446,9.0,9,2,1,0,1,9.0,0,0.0
5275,Ses03M_script02_2_F024,Rather not hope for something.,sad,rather not hope for something .,4.333333333333333,6.0,6,1,0,0,1,6.0,0,0.0
5276,Ses03M_script02_2_M023,"Okay, right.  I got it.  Sure.  Of course.  Listen, do you want to dance?",xxx,okay right . i got it . sure . of course . listen do you want to dance ?,2.8421052631578947,3.8,19,5,2,0,5,6.333333333333333,0,0.0
5277,Ses03M_script02_2_F025,No.,sad,no .,1.5,2.0,2,0,0,0,1,0.0,0,0.0
5278,Ses03M_script02_2_M024,Do you want me to get some champagne?,fru,do you want me to get some champagne ?,3.3333333333333335,9.0,9,3,0,0,1,9.0,0,0.0
5279,Ses03M_script02_2_F026,No.,fru,no .,1.5,2.0,2,0,0,0,1,0.0,0,0.0
5280,Ses03M_script02_2_M025,Take off our shoes?,fru,take off our shoes ?,3.2,5.0,5,1,0,0,1,5.0,0,0.0
5281,Ses03M_script02_2_F027,No.,fru,no .,1.5,2.0,2,0,0,0,1,0.0,0,0.0
5282,Ses03M_script02_2_M026,What?  Do you want me to breathe in your ear?,fru,what ? do you want me to breathe in your ear ?,2.9166666666666665,6.0,12,3,0,0,2,6.0,0,0.0
5283,Ses03M_script02_2_F028,No.,fru,no .,1.5,2.0,2,0,0,0,1,0.0,0,0.0
5284,Ses03M_script02_2_M027,Do you want to get married again? What? What?  Do you want a divorce? A vacation? What?  A carpet?  A poodle?  A basket of fruit?  What?  A suicide pact?  What the hell do you want Carla?,xxx,do you want to get married again ? what ? what ? do you want a divorce ? a vacation ? what ? a carpet ? a poodle ? a basket of fruit ? what ? a suicide pact ? what the hell do you want carla ?,3.0208333333333335,4.0,48,8,0,0,12,4.363636363636363,3,0.0625
5285,Ses03M_script02_2_F029,No...No...No...,fru,no . . .no . . .no . . .,1.5,10.0,10,0,0,0,1,0.0,0,0.0
5286,Ses03M_script02_2_F030,No...,fru,no . . .,1.25,4.0,4,0,0,0,1,0.0,0,0.0
5287,Ses03M_script02_2_F031,I want things to turn out the way that they're supposed to be.,ang,i want things to turn out the way that they re supposed to be .,3.2666666666666666,15.0,15,5,0,1,1,5.0,0,0.0
5288,Ses03M_script02_2_M028,Welcome to the human race.,ang,welcome to the human race .,3.6666666666666665,6.0,6,0,1,0,1,2.0,0,0.0
5289,Ses03M_script02_2_M029,Do you think that this is what I had in mind?  That four years down the line that we'd get married and come to the beach and argue with each other over fish?  No.,ang,do you think that this is what i had in mind ? that four years down the line that we d get married and come to the beach and argue with each other over fish ? no .,3.3157894736842106,12.666666666666666,38,7,3,1,3,5.428571428571429,0,0.0
5290,Ses03M_script02_2_M030,I was just like you.  I thought it was going to be all peaches and roses and everything great and the sand in our toes and the wind in our hair and the fish will always come and the bills will pay themselves and we'd have three big fat rosy kids...,ang,i was just like you . i thought it was going to be all peaches and roses and everything great and the sand in our toes and the wind in our hair and the fish will always come and the bills will pay themselves and we d have three big fat rosy kids . . .,3.5,28.0,56,10,3,0,2,4.0,1,0.017857142857142856
5291,Ses03M_script02_2_M031,...and you know?  Baby the jokes on us.  Because you know what you get?  Do you know what you get Carla?  You get this.,ang, . . .and you know ? baby the jokes on us . because you know what you get ? do you know what you get carla ? you get this .,2.967741935483871,6.2,31,10,0,0,5,10.333333333333334,1,0.03225806451612903
5292,Ses03M_script02_2_F032,"This what...what's this?  This isn't anything. Alright.  Sure.  Standing on the beach, fighting and waiting.",fru,this what . . .what s this ? this isn t anything . alright . sure . standing on the beach fighting and waiting .,3.52,5.0,25,2,1,0,5,5.0,0,0.0
5293,Ses03M_script02_2_M032,Yes it is.,ang,yes it is .,2.0,4.0,4,1,0,0,1,0.0,0,0.0
5294,Ses03M_script02_2_M033,Right.,ang,right .,3.0,2.0,2,0,0,0,1,0.0,0,0.0
5295,Ses03M_script02_2_F033,Cause everything isn't anything like I thought it would be.,ang,cause everything isn t anything like i thought it would be .,4.083333333333333,12.0,12,2,0,0,1,0.0,0,0.0
5296,Ses03M_script02_2_M034,No.  I know.  Me neither.,xxx,no . i know . me neither .,2.375,2.6666666666666665,8,1,0,0,3,0.0,0,0.0
5297,Ses03M_script02_2_F034,This is just this.  You know?  I mean it's a lot and everything but it isn't somewhere else.  Do you know what I'm trying to say?,sad,this is just this . you know ? i mean it s a lot and everything but it isn t somewhere else . do you know what i m trying to say ?,2.9696969696969697,8.25,33,10,2,0,4,33.0,0,0.0
5298,Ses03M_script02_2_M035,I'm trying to do the best I can.,fru,i m trying to do the best i can .,2.4,10.0,10,3,2,0,1,0.0,0,0.0
5299,Ses03M_script02_2_F035,I know you are Augie.  I know you wanted this evening to be nice.,sad,i know you are augie . i know you wanted this evening to be nice .,3.1875,8.0,16,5,2,0,2,4.0,1,0.0625
5300,Ses03M_script02_2_F036,I can't help thinking about being somewhere else.,sad,i can t help thinking about being somewhere else .,4.1,10.0,10,4,1,0,1,0.0,0,0.0
5301,Ses03M_script02_2_M036,Maybe if you were with someone else too.,sad,maybe if you were with someone else too .,3.6666666666666665,9.0,9,1,0,0,1,0.0,0,0.0
5302,Ses03M_script02_2_F037,I didn't say that.,sad,i didn t say that .,2.3333333333333335,6.0,6,2,0,0,1,0.0,0,0.0
5303,Ses03M_script02_2_M037,I know.  But I know I don't make you happy.,sad,i know . but i know i don t make you happy .,2.4615384615384617,6.5,13,5,3,0,2,6.5,0,0.0
5304,Ses03M_script02_2_F038,"Augie, whatever I'm doing I'd rather be doing with you.",sad,augie whatever i m doing i d rather be doing with you .,3.3076923076923075,13.0,13,5,1,0,1,13.0,1,0.07692307692307693
5305,Ses03M_script02_2_M038,Yeah?,xxx,yeah ?,2.5,2.0,2,0,0,0,1,0.0,0,0.0
5306,Ses03M_script02_2_F039,Yeah.  Don't you know that?,xxx,yeah . don t you know that ?,2.625,4.0,8,2,0,0,2,0.0,0,0.0
5307,Ses03M_script02_2_F040,If anybody wants to be with anybody else it's probably you.  Probably somebody who enjoys herself a little more and is not so hard.,sad,if anybody wants to be with anybody else it s probably you . probably somebody who enjoys herself a little more and is not so hard .,3.925925925925926,13.5,27,5,3,0,2,6.75,0,0.0
5308,Ses03M_script02_2_M039,"Actually, now that you mention it, no I don't.",xxx,actually now that you mention it no i don t .,3.1818181818181817,11.0,11,1,1,0,1,11.0,0,0.0
5309,Ses03M_script02_2_F041,"Well, I guess this is the wrong spot for the right people.",sad,well i guess this is the wrong spot for the right people .,3.5384615384615383,13.0,13,1,2,0,1,4.333333333333333,0,0.0
5310,Ses03M_script02_2_M040,It seemed like a good spot to me.,xxx,it seemed like a good spot to me .,2.888888888888889,9.0,9,1,1,0,1,9.0,0,0.0
5311,Ses03M_script02_2_M041,I mean look at the view of the moon we got from here.,hap,i mean look at the view of the moon we got from here .,2.9285714285714284,14.0,14,2,1,0,1,7.0,0,0.0
5312,Ses03M_script02_2_F042,Yeah.  I noticed that.  It's real pretty on the water.,hap,yeah . i noticed that . it s real pretty on the water .,3.0,4.666666666666667,14,2,1,0,3,3.5,0,0.0
5313,Ses03M_script02_2_F043,Big old white moon.,xxx,big old white moon .,3.2,5.0,5,0,3,0,1,1.6666666666666667,0,0.0
